16.01.2019,15:05,1.14093,1.14111,1.14077,1.14081,302
16.01.2019,15:10,1.14082,1.14084,1.14071,1.14076,236
16.01.2019,15:15,1.14079,1.14102,1.14072,1.14079,210
16.01.2019,15:20,1.14079,1.14090,1.14067,1.14071,288
16.01.2019,15:25,1.14073,1.14110,1.14073,1.14098,323
16.01.2019,15:30,1.14100,1.14107,1.14057,1.14069,353
16.01.2019,15:35,1.14068,1.14072,1.14017,1.14051,417
16.01.2019,15:40,1.14050,1.14063,1.14036,1.14045,448
16.01.2019,15:45,1.14044,1.14061,1.14026,1.14030,268
16.01.2019,15:50,1.14030,1.14045,1.14021,1.14030,341
16.01.2019,15:55,1.14031,1.14040,1.13990,1.13995,439
16.01.2019,16:00,1.13994,1.14002,1.13946,1.13994,558
16.01.2019,16:05,1.13997,1.14016,1.13955,1.13992,457
16.01.2019,16:10,1.13990,1.14004,1.13962,1.13974,436
16.01.2019,16:15,1.13973,1.13975,1.13929,1.13936,453
16.01.2019,16:20,1.13932,1.13970,1.13930,1.13937,403
16.01.2019,16:25,1.13938,1.13969,1.13936,1.13945,349
16.01.2019,16:30,1.13942,1.13942,1.13860,1.13865,563
16.01.2019,16:35,1.13864,1.13895,1.13860,1.13872,450
16.01.2019,16:40,1.13873,1.13883,1.13832,1.13835,366
16.01.2019,16:45,1.13836,1.13851,1.13774,1.13779,557
16.01.2019,16:50,1.13781,1.13827,1.13775,1.13826,461
16.01.2019,16:55,1.13826,1.13826,1.13777,1.13778,382
16.01.2019,17:00,1.13777,1.13820,1.13775,1.13797,446
16.01.2019,17:05,1.13796,1.13832,1.13795,1.13825,419
16.01.2019,17:10,1.13825,1.13857,1.13820,1.13839,441
16.01.2019,17:15,1.13840,1.13870,1.13835,1.13863,355
16.01.2019,17:20,1.13864,1.13885,1.13861,1.13862,351
16.01.2019,17:25,1.13860,1.13866,1.13822,1.13848,430
16.01.2019,17:30,1.13849,1.13877,1.13847,1.13869,265
16.01.2019,17:35,1.13868,1.13902,1.13865,1.13880,342
16.01.2019,17:40,1.13881,1.13964,1.13877,1.13955,997
16.01.2019,17:45,1.13952,1.13955,1.13903,1.13905,541
16.01.2019,17:50,1.13904,1.13923,1.13865,1.13885,500
16.01.2019,17:55,1.13884,1.13887,1.13843,1.13861,656
16.01.2019,18:00,1.13862,1.13891,1.13843,1.13874,798
16.01.2019,18:05,1.13873,1.13905,1.13850,1.13880,507
16.01.2019,18:10,1.13882,1.13900,1.13867,1.13879,369
16.01.2019,18:15,1.13877,1.13930,1.13875,1.13915,397
16.01.2019,18:20,1.13916,1.13928,1.13908,1.13910,413
16.01.2019,18:25,1.13911,1.13933,1.13908,1.13921,290
16.01.2019,18:30,1.13922,1.13933,1.13878,1.13893,366
16.01.2019,18:35,1.13893,1.13908,1.13883,1.13884,347
16.01.2019,18:40,1.13884,1.13893,1.13871,1.13878,379
16.01.2019,18:45,1.13880,1.13933,1.13874,1.13929,393
16.01.2019,18:50,1.13928,1.13942,1.13915,1.13918,346
16.01.2019,18:55,1.13920,1.13955,1.13897,1.13897,403
16.01.2019,19:00,1.13897,1.13953,1.13897,1.13945,512
16.01.2019,19:05,1.13944,1.13993,1.13940,1.13990,302
16.01.2019,19:10,1.13987,1.13998,1.13957,1.13964,481
