<TICKER>	<PER>	<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<VOL>	<INDEX>
SPFB.Si-3.18	5	20171226	183000	59049	59049	59029	59042	1367	367
SPFB.Si-3.18	5	20171226	183500	59030	59044	59006	59015	3366	368
SPFB.Si-3.18	5	20171226	184000	59014	59018	59014	59017	1264	369
SPFB.Si-3.18	5	20171226	184500	59003	59003	58980	58993	482	370
SPFB.Si-3.18	5	20171226	190500	58980	58980	58980	58980	7	371
SPFB.Si-3.18	5	20171226	191000	58983	58987	58983	58987	119	372
SPFB.Si-3.18	5	20171226	192000	58988	58988	58965	58969	214	373
SPFB.Si-3.18	5	20171226	192500	58981	58981	58981	58981	4	374
SPFB.Si-3.18	5	20171226	194000	58980	58980	58960	58964	27	375
SPFB.Si-3.18	5	20171226	194500	58964	58964	58964	58964	2	376
SPFB.Si-3.18	5	20171226	200000	58959	58959	58959	58959	5	377
SPFB.Si-3.18	5	20171226	200500	58986	58987	58986	58987	21	378
SPFB.Si-3.18	5	20171226	202500	59000	59000	59000	59000	5	379
SPFB.Si-3.18	5	20171226	210000	59000	59000	59000	59000	1	380
SPFB.Si-3.18	5	20171226	210500	59000	59000	59000	59000	2	381
SPFB.Si-3.18	5	20171226	214000	59011	59011	59011	59011	1	382
SPFB.Si-3.18	5	20171226	223500	58975	58980	58970	58980	26	383
SPFB.Si-3.18	5	20171226	224000	58970	58970	58959	58959	137	384
SPFB.Si-3.18	5	20171226	224500	58950	58950	58950	58950	4	385
SPFB.Si-3.18	5	20171226	225000	58950	58950	58949	58949	10	386
SPFB.Si-3.18	5	20171226	230000	58964	58964	58950	58950	2	387
SPFB.Si-3.18	5	20171226	234500	58955	58955	58955	58955	20	388
SPFB.Si-3.18	5	20171226	235000	58951	58951	58940	58940	6	389
SPFB.Si-3.18	5	20171227	100500	58900	58900	58742	58742	54	390
SPFB.Si-3.18	5	20171227	101000	58750	58750	58700	58730	58	391
SPFB.Si-3.18	5	20171227	101500	58730	58740	58712	58740	31	392
SPFB.Si-3.18	5	20171227	102000	58724	58750	58723	58750	166	393
SPFB.Si-3.18	5	20171227	102500	58750	58770	58728	58770	93	394
SPFB.Si-3.18	5	20171227	103000	58814	58839	58784	58800	524	395
SPFB.Si-3.18	5	20171227	103500	58795	58795	58795	58795	1	396
SPFB.Si-3.18	5	20171227	104000	58775	58775	58775	58775	500	397
SPFB.Si-3.18	5	20171227	105000	58775	58775	58775	58775	1	398
SPFB.Si-3.18	5	20171227	105500	58775	58789	58764	58764	36	399
SPFB.Si-3.18	5	20171227	110500	58764	58820	58764	58818	548	400
SPFB.Si-3.18	5	20171227	111000	58820	58835	58804	58811	806	401
SPFB.Si-3.18	5	20171227	111500	58809	58809	58809	58809	5	402
SPFB.Si-3.18	5	20171227	112000	58773	58805	58769	58771	69	403
SPFB.Si-3.18	5	20171227	113000	58800	58808	58800	58806	170	404
SPFB.Si-3.18	5	20171227	113500	58803	58803	58800	58800	30	405
SPFB.Si-3.18	5	20171227	114000	58795	58795	58795	58795	1	406
SPFB.Si-3.18	5	20171227	114500	58827	58827	58819	58819	16	407
SPFB.Si-3.18	5	20171227	115000	58830	58830	58810	58810	794	408
SPFB.Si-3.18	5	20171227	115500	58811	58811	58810	58810	527	409
SPFB.Si-3.18	5	20171227	120000	58830	58832	58830	58832	501	410
SPFB.Si-3.18	5	20171227	120500	58846	58876	58845	58876	33	411
SPFB.Si-3.18	5	20171227	121000	58887	58903	58886	58888	87	412
SPFB.Si-3.18	5	20171227	121500	58888	58930	58883	58919	2880	413
SPFB.Si-3.18	5	20171227	122000	58917	58943	58906	58920	604	414
SPFB.Si-3.18	5	20171227	122500	58920	58930	58905	58911	708	415
SPFB.Si-3.18	5	20171227	123000	58917	58955	58917	58932	370	416
SPFB.Si-3.18	5	20171227	123500	58953	58980	58953	58980	16	417
SPFB.Si-3.18	5	20171227	124000	58982	59060	58982	59043	184	418
SPFB.Si-3.18	5	20171227	124500	59025	59033	59012	59033	85	419
SPFB.Si-3.18	5	20171227	125000	59020	59020	58995	58995	1074	420
SPFB.Si-3.18	5	20171227	125500	58985	58985	58972	58985	1484	421
SPFB.Si-3.18	5	20171227	130000	58985	58990	58985	58990	282	422
SPFB.Si-3.18	5	20171227	130500	58996	59024	58994	59015	493	423
SPFB.Si-3.18	5	20171227	131000	59032	59046	59032	59046	9	424
SPFB.Si-3.18	5	20171227	131500	59035	59056	59013	59056	581	425
SPFB.Si-3.18	5	20171227	132000	59077	59222	59077	59220	291	426
SPFB.Si-3.18	5	20171227	132500	59210	59210	59156	59156	6	427
SPFB.Si-3.18	5	20171227	133000	59176	59176	59159	59168	10	428
SPFB.Si-3.18	5	20171227	133500	59185	59225	59178	59178	52	429
SPFB.Si-3.18	5	20171227	134000	59166	59166	59151	59151	5	430
SPFB.Si-3.18	5	20171227	134500	59171	59200	59171	59200	25	431
SPFB.Si-3.18	5	20171227	135000	59205	59205	59187	59187	156	432
SPFB.Si-3.18	5	20171227	135500	59176	59188	59176	59180	8	433
SPFB.Si-3.18	5	20171227	140000	59165	59177	59165	59177	151	434
SPFB.Si-3.18	5	20171227	141000	59179	59179	59140	59151	71	435
SPFB.Si-3.18	5	20171227	141500	59147	59147	59080	59080	1061	436
SPFB.Si-3.18	5	20171227	142000	59080	59080	59058	59058	95	437
SPFB.Si-3.18	5	20171227	142500	59030	59037	59000	59020	1077	438
SPFB.Si-3.18	5	20171227	143000	59011	59025	59000	59000	397	439
SPFB.Si-3.18	5	20171227	143500	58995	58996	58993	58995	34	440
SPFB.Si-3.18	5	20171227	144000	58995	59012	58995	59012	12	441
SPFB.Si-3.18	5	20171227	144500	59012	59022	59012	59012	14	442
SPFB.Si-3.18	5	20171227	145000	59050	59074	59050	59074	3	443
SPFB.Si-3.18	5	20171227	145500	59075	59082	59063	59063	370	444
SPFB.Si-3.18	5	20171227	150000	59060	59060	59030	59050	21	445
SPFB.Si-3.18	5	20171227	150500	59052	59056	59042	59042	8	446
SPFB.Si-3.18	5	20171227	151500	59054	59054	59054	59054	26	447
SPFB.Si-3.18	5	20171227	152000	59066	59066	59066	59066	12	448
SPFB.Si-3.18	5	20171227	153000	59064	59064	59050	59050	5	449
SPFB.Si-3.18	5	20171227	153500	59051	59051	59045	59045	1173	450
SPFB.Si-3.18	5	20171227	154000	59045	59050	59037	59050	353	451
SPFB.Si-3.18	5	20171227	154500	59035	59055	59032	59043	1269	452
SPFB.Si-3.18	5	20171227	155000	59045	59045	59024	59027	2347	453
SPFB.Si-3.18	5	20171227	155500	59027	59029	59027	59029	333	454
SPFB.Si-3.18	5	20171227	160000	59035	59035	59007	59007	824	455
SPFB.Si-3.18	5	20171227	160500	59010	59021	59010	59015	609	456
SPFB.Si-3.18	5	20171227	161000	59009	59010	58994	58994	1440	457
SPFB.Si-3.18	5	20171227	161500	58975	58980	58939	58960	1095	458
SPFB.Si-3.18	5	20171227	162000	58977	58990	58976	58980	1133	459
SPFB.Si-3.18	5	20171227	162500	58980	58989	58976	58989	268	460
SPFB.Si-3.18	5	20171227	163000	58974	58983	58955	58955	224	461
SPFB.Si-3.18	5	20171227	163500	58965	58988	58943	58968	74	462
SPFB.Si-3.18	5	20171227	164000	59001	59010	59001	59010	280	463
SPFB.Si-3.18	5	20171227	164500	59011	59011	58977	58977	2	464
SPFB.Si-3.18	5	20171227	165000	59010	59010	59010	59010	1	465
SPFB.Si-3.18	5	20171227	165500	59047	59052	59023	59030	90	466
SPFB.Si-3.18	5	20171227	170000	59026	59070	59026	59070	1262	467
SPFB.Si-3.18	5	20171227	170500	59059	59070	59057	59070	613	468
SPFB.Si-3.18	5	20171227	171000	59069	59076	58995	59000	2474	469
SPFB.Si-3.18	5	20171227	171500	59000	59019	58938	58964	1005	470
SPFB.Si-3.18	5	20171227	172000	58983	59013	58981	59013	251	471
SPFB.Si-3.18	5	20171227	172500	59006	59006	59006	59006	1	472
SPFB.Si-3.18	5	20171227	173000	59022	59022	59022	59022	4	473
SPFB.Si-3.18	5	20171227	173500	59034	59034	59034	59034	5	474
SPFB.Si-3.18	5	20171227	174000	59028	59034	59028	59030	112	475
SPFB.Si-3.18	5	20171227	174500	59065	59105	59058	59105	38	476
SPFB.Si-3.18	5	20171227	175000	59085	59100	59057	59062	238	477
SPFB.Si-3.18	5	20171227	175500	59062	59062	59036	59036	712	478
SPFB.Si-3.18	5	20171227	180000	59036	59051	59036	59051	1344	479
SPFB.Si-3.18	5	20171227	180500	59049	59073	59041	59069	809	480
SPFB.Si-3.18	5	20171227	181000	59069	59080	59060	59060	660	481
SPFB.Si-3.18	5	20171227	181500	59050	59050	59020	59024	515	482
SPFB.Si-3.18	5	20171227	182000	59020	59030	59019	59030	108	483
SPFB.Si-3.18	5	20171227	182500	59030	59032	59030	59032	554	484
SPFB.Si-3.18	5	20171227	183000	59027	59027	58992	58995	538	485
SPFB.Si-3.18	5	20171227	183500	58989	58990	58982	58982	247	486
SPFB.Si-3.18	5	20171227	184000	58980	58980	58980	58980	6	487
SPFB.Si-3.18	5	20171227	184500	58972	58972	58972	58972	52	488
SPFB.Si-3.18	5	20171227	190500	59049	59051	59040	59040	10	489
SPFB.Si-3.18	5	20171227	191000	59020	59020	59013	59013	3	490
SPFB.Si-3.18	5	20171227	192000	59040	59051	59040	59048	9	491
SPFB.Si-3.18	5	20171227	192500	59057	59057	59055	59055	4	492
SPFB.Si-3.18	5	20171227	193000	59061	59062	59061	59062	2	493
SPFB.Si-3.18	5	20171227	193500	59088	59088	59088	59088	1	494
SPFB.Si-3.18	5	20171227	194000	59077	59077	59077	59077	4	495
SPFB.Si-3.18	5	20171227	200000	59090	59110	59090	59110	3	496
SPFB.Si-3.18	5	20171227	200500	59120	59160	59120	59156	8	497
SPFB.Si-3.18	5	20171227	201000	59171	59183	59171	59172	72	498
SPFB.Si-3.18	5	20171227	201500	59151	59151	59150	59150	8	499
SPFB.Si-3.18	5	20171227	202000	59145	59147	59145	59147	4	500
SPFB.Si-3.18	5	20171227	203000	59139	59139	59120	59120	182	501
SPFB.Si-3.18	5	20171227	203500	59111	59111	59111	59111	1	502
SPFB.Si-3.18	5	20171227	205500	59150	59151	59150	59151	2	503
SPFB.Si-3.18	5	20171227	210000	59136	59177	59136	59177	2	504
SPFB.Si-3.18	5	20171227	211500	59159	59159	59159	59159	3	505
SPFB.Si-3.18	5	20171227	212500	59139	59139	59139	59139	10	506
SPFB.Si-3.18	5	20171227	213000	59130	59130	59122	59122	157	507
SPFB.Si-3.18	5	20171227	214000	59106	59106	59085	59085	2	508
SPFB.Si-3.18	5	20171227	215500	59098	59098	59098	59098	14	509
SPFB.Si-3.18	5	20171227	220500	59101	59101	59101	59101	1	510
SPFB.Si-3.18	5	20171227	222000	59090	59090	59090	59090	4	511
SPFB.Si-3.18	5	20171227	222500	59096	59096	59071	59071	3	512
SPFB.Si-3.18	5	20171227	231500	59070	59070	59070	59070	1	513
SPFB.Si-3.18	5	20171227	232000	59070	59070	59070	59070	4	514
SPFB.Si-3.18	5	20171227	233500	59051	59051	59050	59050	2	515
SPFB.Si-3.18	5	20171227	234500	59040	59040	59040	59040	2	516
SPFB.Si-3.18	5	20171227	235000	59020	59020	59020	59020	8	517
SPFB.Si-3.18	5	20171228	100500	58971	58971	58917	58935	145	518
SPFB.Si-3.18	5	20171228	101000	58897	58934	58897	58932	89	519
SPFB.Si-3.18	5	20171228	101500	58917	58925	58917	58925	4	520
SPFB.Si-3.18	5	20171228	102000	58940	58940	58940	58940	250	521
SPFB.Si-3.18	5	20171228	103000	58963	58963	58960	58960	250	522
SPFB.Si-3.18	5	20171228	103500	58990	59000	58990	59000	2	523
SPFB.Si-3.18	5	20171228	110500	58872	58883	58850	58866	206	524
SPFB.Si-3.18	5	20171228	111000	58874	58874	58874	58874	5	525
SPFB.Si-3.18	5	20171228	111500	58860	58860	58814	58814	469	526
SPFB.Si-3.18	5	20171228	113000	58834	58834	58834	58834	46	527
SPFB.Si-3.18	5	20171228	113500	58846	58846	58826	58826	14	528
SPFB.Si-3.18	5	20171228	114000	58820	58830	58820	58830	825	529
SPFB.Si-3.18	5	20171228	114500	58830	58844	58830	58830	1592	530
SPFB.Si-3.18	5	20171228	115000	58856	58862	58850	58862	36	531
SPFB.Si-3.18	5	20171228	120000	58832	58832	58832	58832	5	532
SPFB.Si-3.18	5	20171228	120500	58827	58827	58772	58772	986	533
SPFB.Si-3.18	5	20171228	121000	58770	58770	58729	58730	1397	534
SPFB.Si-3.18	5	20171228	121500	58730	58745	58669	58745	1158	535
SPFB.Si-3.18	5	20171228	122000	58752	58752	58725	58725	111	536
SPFB.Si-3.18	5	20171228	122500	58693	58698	58660	58689	1095	537
SPFB.Si-3.18	5	20171228	123000	58697	58701	58697	58698	690	538
SPFB.Si-3.18	5	20171228	123500	58705	58738	58705	58738	666	539
SPFB.Si-3.18	5	20171228	124000	58735	58752	58735	58745	3577	540
SPFB.Si-3.18	5	20171228	124500	58745	58752	58745	58747	2501	541
SPFB.Si-3.18	5	20171228	125000	58728	58740	58710	58710	2377	542
SPFB.Si-3.18	5	20171228	125500	58703	58729	58686	58729	309	543
SPFB.Si-3.18	5	20171228	130000	58732	58763	58732	58737	112	544
SPFB.Si-3.18	5	20171228	130500	58787	58787	58787	58787	2	545
SPFB.Si-3.18	5	20171228	131000	58800	58810	58791	58805	711	546
SPFB.Si-3.18	5	20171228	131500	58805	58805	58768	58775	397	547
SPFB.Si-3.18	5	20171228	132000	58767	58795	58767	58790	1168	548
SPFB.Si-3.18	5	20171228	132500	58800	58800	58780	58780	1030	549
SPFB.Si-3.18	5	20171228	133000	58798	58810	58798	58810	513	550
SPFB.Si-3.18	5	20171228	133500	58800	58805	58789	58795	1001	551
SPFB.Si-3.18	5	20171228	134000	58796	58796	58795	58795	516	552
SPFB.Si-3.18	5	20171228	134500	58795	58808	58795	58808	534	553
SPFB.Si-3.18	5	20171228	135000	58819	58819	58762	58770	704	554
SPFB.Si-3.18	5	20171228	135500	58770	58785	58767	58785	424	555
SPFB.Si-3.18	5	20171228	140000	58785	58786	58777	58777	204	556
SPFB.Si-3.18	5	20171228	141000	58780	58785	58755	58755	94	557
SPFB.Si-3.18	5	20171228	141500	58750	58757	58750	58757	494	558
SPFB.Si-3.18	5	20171228	142500	58786	58786	58786	58786	500	559
SPFB.Si-3.18	5	20171228	143000	58817	58817	58817	58817	5	560
SPFB.Si-3.18	5	20171228	143500	58818	58825	58818	58825	27	561
SPFB.Si-3.18	5	20171228	144000	58840	58843	58840	58843	358	562
SPFB.Si-3.18	5	20171228	144500	58841	58841	58841	58841	142	563
SPFB.Si-3.18	5	20171228	145000	58840	58870	58835	58870	310	564
SPFB.Si-3.18	5	20171228	145500	58868	58880	58865	58865	56	565
SPFB.Si-3.18	5	20171228	150000	58855	58859	58852	58852	65	566
SPFB.Si-3.18	5	20171228	150500	58867	58867	58867	58867	6	567
SPFB.Si-3.18	5	20171228	151500	58850	58855	58850	58855	8	568
SPFB.Si-3.18	5	20171228	152500	58874	58879	58874	58879	12	569
SPFB.Si-3.18	5	20171228	153000	58868	58868	58868	58868	1	570
SPFB.Si-3.18	5	20171228	153500	58885	58885	58883	58883	52	571
SPFB.Si-3.18	5	20171228	154000	58900	58900	58900	58900	1	572
SPFB.Si-3.18	5	20171228	154500	58900	58900	58858	58858	187	573
SPFB.Si-3.18	5	20171228	155000	58850	58850	58850	58850	1	574
SPFB.Si-3.18	5	20171228	160000	58892	58892	58892	58892	6	575
SPFB.Si-3.18	5	20171228	160500	58910	58910	58910	58910	1	576
SPFB.Si-3.18	5	20171228	161500	58909	58909	58909	58909	24	577
SPFB.Si-3.18	5	20171228	162500	58901	58901	58894	58896	214	578
SPFB.Si-3.18	5	20171228	163000	58881	58881	58881	58881	1	579
SPFB.Si-3.18	5	20171228	165000	58850	58850	58789	58796	206	580
SPFB.Si-3.18	5	20171228	165500	58796	58798	58770	58798	187	581
SPFB.Si-3.18	5	20171228	170500	58770	58770	58770	58770	70	582
SPFB.Si-3.18	5	20171228	171000	58770	58780	58766	58780	141	583
SPFB.Si-3.18	5	20171228	171500	58795	58829	58795	58824	356	584
SPFB.Si-3.18	5	20171228	172000	58786	58789	58753	58753	114	585
SPFB.Si-3.18	5	20171228	172500	58750	58750	58726	58740	515	586
SPFB.Si-3.18	5	20171228	173500	58770	58770	58770	58770	10	587
SPFB.Si-3.18	5	20171228	174000	58770	58770	58770	58770	176	588
SPFB.Si-3.18	5	20171228	174500	58749	58755	58749	58755	12	589
SPFB.Si-3.18	5	20171228	175000	58755	58755	58745	58745	8	590
SPFB.Si-3.18	5	20171228	180000	58770	58770	58770	58770	314	591
SPFB.Si-3.18	5	20171228	180500	58820	58820	58820	58820	500	592
SPFB.Si-3.18	5	20171228	181000	58826	58826	58826	58826	6	593
SPFB.Si-3.18	5	20171228	181500	58805	58805	58800	58800	22	594
SPFB.Si-3.18	5	20171228	182000	58795	58816	58795	58809	427	595
SPFB.Si-3.18	5	20171228	184000	58807	58807	58807	58807	179	596
SPFB.Si-3.18	5	20171228	184500	58807	58807	58793	58793	24	597
SPFB.Si-3.18	5	20171228	191000	58890	58890	58819	58819	2	598
SPFB.Si-3.18	5	20171228	192500	58809	58830	58809	58830	3	599
SPFB.Si-3.18	5	20171228	193000	58830	58830	58830	58830	50	600
SPFB.Si-3.18	5	20171228	193500	58848	58848	58848	58848	1	601
SPFB.Si-3.18	5	20171228	194500	58811	58815	58811	58815	152	602
SPFB.Si-3.18	5	20171228	210000	58844	58844	58844	58844	1	603
SPFB.Si-3.18	5	20171228	212500	58812	58812	58806	58806	6	604
SPFB.Si-3.18	5	20171228	213000	58820	58820	58820	58820	9	605
SPFB.Si-3.18	5	20171228	220000	58817	58817	58802	58802	8	606
SPFB.Si-3.18	5	20171228	225500	58800	58800	58787	58798	18	607
SPFB.Si-3.18	5	20171228	230500	58800	58800	58800	58800	1	608
SPFB.Si-3.18	5	20171228	231500	58815	58815	58813	58813	25	609
SPFB.Si-3.18	5	20171229	100500	58737	58849	58737	58829	474	610
SPFB.Si-3.18	5	20171229	101000	58834	58875	58834	58875	15	611
SPFB.Si-3.18	5	20171229	101500	58890	58890	58875	58875	6	612
SPFB.Si-3.18	5	20171229	102000	58860	58860	58853	58853	32	613
SPFB.Si-3.18	5	20171229	102500	58868	58868	58865	58865	7	614
SPFB.Si-3.18	5	20171229	103500	58872	58873	58861	58873	181	615
SPFB.Si-3.18	5	20171229	104000	58888	58888	58881	58881	10	616
SPFB.Si-3.18	5	20171229	104500	58861	58864	58847	58847	64	617
SPFB.Si-3.18	5	20171229	105500	58840	58847	58831	58831	35	618
SPFB.Si-3.18	5	20171229	110500	58871	58875	58871	58875	40	619
SPFB.Si-3.18	5	20171229	111000	58831	58831	58831	58831	20	620
SPFB.Si-3.18	5	20171229	111500	58780	58819	58780	58819	2	621
SPFB.Si-3.18	5	20171229	112500	58735	58735	58703	58703	166	622
SPFB.Si-3.18	5	20171229	113000	58719	58719	58685	58710	179	623
SPFB.Si-3.18	5	20171229	113500	58704	58738	58703	58731	179	624
SPFB.Si-3.18	5	20171229	114000	58750	58760	58750	58760	10	625
SPFB.Si-3.18	5	20171229	114500	58755	58755	58734	58734	40	626
SPFB.Si-3.18	5	20171229	115000	58725	58725	58700	58700	174	627
SPFB.Si-3.18	5	20171229	115500	58708	58708	58708	58708	6	628
SPFB.Si-3.18	5	20171229	120000	58695	58710	58695	58702	9	629
SPFB.Si-3.18	5	20171229	120500	58700	58700	58693	58700	669	630
SPFB.Si-3.18	5	20171229	121000	58719	58724	58719	58724	8	631
SPFB.Si-3.18	5	20171229	121500	58755	58780	58755	58766	16	632
SPFB.Si-3.18	5	20171229	122000	58766	58766	58750	58750	1683	633
SPFB.Si-3.18	5	20171229	122500	58750	58756	58747	58747	1007	634
SPFB.Si-3.18	5	20171229	123000	58750	58750	58745	58745	1674	635
SPFB.Si-3.18	5	20171229	123500	58759	58785	58759	58785	1740	636
SPFB.Si-3.18	5	20171229	124000	58784	58784	58752	58780	1356	637
SPFB.Si-3.18	5	20171229	124500	58780	58798	58755	58798	4672	638
SPFB.Si-3.18	5	20171229	125000	58810	58810	58797	58797	1142	639
SPFB.Si-3.18	5	20171229	125500	58822	58832	58821	58825	180	640
SPFB.Si-3.18	5	20171229	130000	58815	58817	58802	58802	480	641
SPFB.Si-3.18	5	20171229	130500	58810	58830	58810	58820	1735	642
SPFB.Si-3.18	5	20171229	131000	58820	58824	58820	58824	323	643
SPFB.Si-3.18	5	20171229	131500	58833	58850	58833	58838	3627	644
SPFB.Si-3.18	5	20171229	132000	58850	58850	58825	58837	1502	645
SPFB.Si-3.18	5	20171229	132500	58830	58832	58830	58830	572	646
SPFB.Si-3.18	5	20171229	133000	58823	58870	58818	58870	2831	647
SPFB.Si-3.18	5	20171229	133500	58874	58890	58874	58883	3433	648
SPFB.Si-3.18	5	20171229	134000	58870	58891	58863	58891	116	649
SPFB.Si-3.18	5	20171229	134500	58889	58916	58889	58916	68	650
SPFB.Si-3.18	5	20171229	135000	58917	58917	58903	58911	25	651
SPFB.Si-3.18	5	20171229	135500	58906	58921	58906	58921	199	652
SPFB.Si-3.18	5	20171229	140000	58923	58930	58919	58930	96	653
SPFB.Si-3.18	5	20171229	141000	58916	58977	58900	58900	92	654
SPFB.Si-3.18	5	20171229	141500	58935	58978	58931	58940	647	655
SPFB.Si-3.18	5	20171229	142000	58937	58954	58913	58940	800	656
SPFB.Si-3.18	5	20171229	142500	58917	58927	58917	58927	48	657
SPFB.Si-3.18	5	20171229	143000	58919	58919	58905	58905	3	658
SPFB.Si-3.18	5	20171229	144500	58921	58956	58919	58956	60	659
SPFB.Si-3.18	5	20171229	145000	58942	58987	58942	58987	186	660
SPFB.Si-3.18	5	20171229	145500	59000	59037	59000	59037	417	661
SPFB.Si-3.18	5	20171229	150000	59050	59055	59050	59055	2	662
SPFB.Si-3.18	5	20171229	150500	59100	59113	59085	59085	512	663
SPFB.Si-3.18	5	20171229	151000	59110	59120	59087	59087	263	664
SPFB.Si-3.18	5	20171229	152000	59087	59088	59087	59088	16	665
SPFB.Si-3.18	5	20171229	152500	59082	59082	59082	59082	6	666
SPFB.Si-3.18	5	20171229	153000	59086	59089	59085	59085	275	667
SPFB.Si-3.18	5	20171229	153500	59086	59123	59086	59123	7	668
SPFB.Si-3.18	5	20171229	154000	59115	59115	59112	59112	2	669
SPFB.Si-3.18	5	20171229	154500	59146	59171	59143	59150	31	670
SPFB.Si-3.18	5	20171229	155000	59150	59150	59118	59118	138	671
SPFB.Si-3.18	5	20171229	155500	59121	59121	59121	59121	1	672
SPFB.Si-3.18	5	20171229	160000	59099	59111	59099	59111	74	673
SPFB.Si-3.18	5	20171229	161000	59093	59094	59090	59090	154	674
SPFB.Si-3.18	5	20171229	161500	59101	59111	59080	59080	62	675
SPFB.Si-3.18	5	20171229	162000	59050	59053	59025	59025	43	676
SPFB.Si-3.18	5	20171229	162500	59045	59054	59045	59054	2	677
SPFB.Si-3.18	5	20171229	163500	59059	59077	59059	59077	16	678
SPFB.Si-3.18	5	20171229	164500	59078	59081	59065	59065	12	679
SPFB.Si-3.18	5	20171229	165000	59076	59076	59054	59066	10	680
SPFB.Si-3.18	5	20171229	165500	59076	59076	59065	59065	2	681
SPFB.Si-3.18	5	20171229	170000	59076	59100	59068	59100	16	682
SPFB.Si-3.18	5	20171229	171000	59092	59092	59088	59088	5	683
SPFB.Si-3.18	5	20171229	172000	59076	59076	59062	59062	3	684
SPFB.Si-3.18	5	20171229	172500	59054	59057	59054	59057	25	685
SPFB.Si-3.18	5	20171229	173000	59051	59051	59031	59031	5	686
SPFB.Si-3.18	5	20171229	173500	59026	59026	58981	58995	36	687
SPFB.Si-3.18	5	20171229	174000	59003	59020	59003	59007	9	688
SPFB.Si-3.18	5	20171229	174500	59021	59031	58982	58995	55	689
SPFB.Si-3.18	5	20171229	175000	58995	58995	58950	58963	240	690
SPFB.Si-3.18	5	20171229	175500	58950	58950	58926	58926	3	691
SPFB.Si-3.18	5	20171229	180000	58923	58923	58885	58897	92	692
SPFB.Si-3.18	5	20171229	180500	58890	58890	58870	58890	58	693
SPFB.Si-3.18	5	20171229	181000	58878	58878	58855	58855	8	694
SPFB.Si-3.18	5	20171229	181500	58868	58868	58842	58856	8	695
SPFB.Si-3.18	5	20171229	182000	58842	58857	58814	58814	10	696
SPFB.Si-3.18	5	20171229	182500	58830	58830	58830	58830	1	697
SPFB.Si-3.18	5	20171229	183000	58842	58842	58814	58829	4	698
SPFB.Si-3.18	5	20171229	183500	58842	58855	58841	58855	6	699
SPFB.Si-3.18	5	20171229	184000	58867	58867	58846	58848	34	700
SPFB.Si-3.18	5	20171229	184500	58852	58852	58813	58813	32	701
SPFB.Si-3.18	5	20180103	100500	58800	58892	58677	58678	49	702
SPFB.Si-3.18	5	20180103	101000	58699	58699	58663	58663	5	703
SPFB.Si-3.18	5	20180103	101500	58676	58765	58663	58730	50	704
SPFB.Si-3.18	5	20180103	102000	58730	58775	58711	58729	342	705
SPFB.Si-3.18	5	20180103	102500	58766	58779	58757	58779	14	706
SPFB.Si-3.18	5	20180103	103000	58783	58783	58740	58759	14	707
SPFB.Si-3.18	5	20180103	104000	58800	58811	58800	58811	4	708
SPFB.Si-3.18	5	20180103	104500	58812	58812	58812	58812	10	709
SPFB.Si-3.18	5	20180103	105000	58771	58771	58771	58771	1	710
SPFB.Si-3.18	5	20180103	110000	58774	58774	58774	58774	1	711
SPFB.Si-3.18	5	20180103	110500	58751	58769	58751	58769	6	712
SPFB.Si-3.18	5	20180103	111000	58751	58751	58751	58751	31	713
SPFB.Si-3.18	5	20180103	111500	58735	58750	58735	58750	6	714
SPFB.Si-3.18	5	20180103	112000	58779	58779	58777	58778	19	715
SPFB.Si-3.18	5	20180103	113000	58740	58740	58714	58716	62	716
SPFB.Si-3.18	5	20180103	113500	58712	58723	58661	58661	93	717
SPFB.Si-3.18	5	20180103	114000	58699	58699	58699	58699	1	718
SPFB.Si-3.18	5	20180103	114500	58675	58675	58630	58630	123	719
SPFB.Si-3.18	5	20180103	115000	58611	58611	58543	58543	221	720
SPFB.Si-3.18	5	20180103	115500	58575	58575	58575	58575	15	721
SPFB.Si-3.18	5	20180103	120000	58562	58595	58525	58544	632	722
SPFB.Si-3.18	5	20180103	120500	58551	58587	58551	58576	97	723
SPFB.Si-3.18	5	20180103	121000	58598	58598	58598	58598	3	724
SPFB.Si-3.18	5	20180103	122500	58591	58591	58591	58591	1	725
SPFB.Si-3.18	5	20180103	123000	58585	58585	58585	58585	1	726
